0	83	-49.39	6.36	-13.38
0	84	-45.3	3.01	-18.12
0	85	-42.89	5.08	-20.36
0	86	-42.14	5.87	-23.6
0	87	-41.7	8.35	-18.21
0	88	-39.47	11.98	-20.37
0	89	-43.74	11.03	-19.65
0	90	-46.14	12.16	-14.88
0	91	-45.2	10.11	-17.91
0	92	-44.18	9.17	-17.29
0	93	-46.43	11.55	-15.59
0	94	-47.3	13.47	-16.05
0	95	-47.94	12.31	-12.06
0	96	-47.61	11.18	-15.38
0	97	-47.94	12.0	-16.56
0	98	-43.97	11.54	-22.27
0	99	-41.11	12.17	-20.32
0	100	-42.1	14.35	-11.69
0	101	-39.92	15.49	-15.0
0	102	-44.68	15.88	-9.5
0	103	-43.08	15.44	-11.33
0	104	-43.13	14.72	-14.15
0	105	-42.33	17.07	-9.32
0	106	-42.51	17.83	-14.47
0	107	-39.07	16.01	-11.49
0	108	-41.32	17.07	-13.37
0	109	-40.96	15.05	-15.73
0	110	-40.25	16.3	-20.98
0	111	-39.58	16.93	-21.34
0	112	-39.27	21.48	-17.26
0	113	-37.75	21.29	-20.12
0	114	-40.31	19.06	-15.83
0	115	-38.02	16.67	-20.33
0	116	-37.7	13.67	-18.6
0	117	-33.03	13.01	-13.87
0	118	-32.06	10.63	-11.18
0	119	-31.84	11.98	-14.19
0	120	-28.7	10.76	-19.91
0	121	-29.44	9.64	-18.03
0	122	-28.59	9.02	-20.25
0	123	-24.44	9.66	-20.64
0	124	-22.87	14.54	-23.42
0	125	-24.01	12.38	-20.63
0	126	-24.92	9.4	-18.72
0	127	-23.46	5.74	-20.44
0	128	-22.45	3.42	-21.52
0	129	-23.0	6.84	-18.51
0	130	-22.41	5.94	-20.45
0	131	-21.21	5.13	-21.78
0	132	-21.16	6.4	-20.25
0	133	-18.91	0.83	-22.27
0	134	-15.78	0.26	-25.22
0	135	-14.76	-3.04	-24.45
0	136	-17.14	0.25	-22.65
0	137	-13.92	5.66	-25.2
0	138	-18.47	1.17	-21.54
0	139	-16.87	-0.45	-21.14
0	140	-18.6	-5.02	-19.79
0	141	-15.68	0.54	-20.8
0	142	-15.59	-2.47	-20.31
0	143	-18.42	-1.33	-18.35
0	144	-18.88	-2.38	-18.22
0	145	-18.83	-2.57	-18.41
0	146	-19.69	-2.55	-18.13
0	147	-18.39	-0.65	-21.39
0	148	-19.53	1.58	-19.82
0	149	-22.66	3.91	-18.46
0	150	-24.79	1.81	-15.31
0	151	-26.66	3.92	-16.82
0	152	-27.26	4.15	-17.96
0	153	-29.26	8.25	-17.7
0	154	-32.24	7.34	-15.83
0	155	-35.45	10.85	-16.53
0	156	-36.36	11.97	-18.06
0	157	-39.5	14.5	-21.12
0	158	-43.34	15.0	-24.63
0	159	-41.08	19.29	-31.62
0	160	-47.04	25.97	-28.31
0	161	-55.07	24.03	-22.3
0	162	-58.77	22.03	-21.44
0	163	-63.56	15.3	-24.08
0	164	-64.85	9.53	-16.77
0	165	-63.03	6.99	-11.67
0	166	-58.07	7.43	-20.84
0	167	-51.97	9.71	-24.74
0	168	-46.96	2.53	-23.35
0	169	-41.71	4.06	-27.05
0	170	-36.72	3.57	-30.29
0	171	-32.79	7.4	-29.38
0	172	-28.01	19.27	-27.87
0	173	-30.07	13.84	-26.95
0	174	-30.56	15.77	-25.48
0	175	-27.92	13.93	-27.17
0	176	-26.15	12.08	-28.32
0	177	-24.49	15.89	-26.22
0	178	-23.23	15.57	-29.2
0	179	-22.06	17.49	-29.23
0	180	-18.5	14.98	-31.09
0	181	-16.66	11.72	-32.74
0	182	-12.73	10.96	-34.83
0	183	-14.4	15.01	-33.14
0	184	-13.29	21.34	-29.93
0	185	-14.18	14.06	-32.23
0	186	-14.91	16.04	-31.0
0	187	-14.71	12.73	-33.63
0	188	-15.84	6.55	-35.29
0	189	-13.37	16.57	-31.45
0	190	-15.44	9.02	-32.81
0	191	-16.09	12.36	-32.09
0	192	-12.44	9.03	-33.24
0	193	-12.9	8.71	-33.72
0	194	-13.48	5.44	-33.4
0	195	-11.92	7.37	-33.56
0	196	-13.09	12.05	-32.43
0	197	-13.83	11.08	-31.99
0	198	-15.27	11.63	-31.58
0	199	-12.16	9.24	-33.92
0	200	-14.57	6.95	-33.28
0	201	-14.49	5.6	-34.04
0	202	-12.1	4.68	-35.54
0	203	-12.12	13.39	-32.83
0	204	-23.27	7.37	-30.59
0	205	-17.5	2.88	-36.4
0	206	-20.65	10.44	-34.37
0	207	-22.1	7.06	-33.44
0	208	-18.35	13.11	-36.11
0	209	-25.17	10.78	-32.58
0	210	-28.43	4.58	-32.59
0	211	-22.4	7.67	-36.47
0	212	-26.96	4.13	-32.45
0	213	-12.77	13.07	-39.03
0	214	-25.22	10.87	-33.65
0	215	-24.8	13.65	-36.69
0	216	-28.29	9.73	-33.52
0	217	-28.18	6.68	-36.09
0	218	-27.26	9.21	-37.84
0	219	-34.08	5.6	-34.15
0	220	-37.21	7.52	-28.93
0	221	-31.83	12.45	-34.87
0	222	-32.53	10.3	-35.98
0	223	-29.57	13.72	-39.62
0	224	-28.19	10.74	-41.63
0	225	-31.22	9.75	-41.41
0	226	-32.38	18.0	-37.07
0	227	-30.51	20.51	-40.27
0	228	-34.66	15.97	-39.47
0	229	-38.14	11.48	-41.46
0	230	-41.56	5.56	-40.73
0	231	-44.16	14.98	-37.77
0	232	-42.9	18.14	-42.29
0	233	-52.35	11.7	-36.8
0	234	-53.33	13.48	-40.87
0	235	-53.72	3.83	-46.43
0	236	-58.05	-0.64	-42.59
0	237	-48.5	-0.42	-54.42
0	238	-49.81	0.47	-50.86
0	239	-47.85	0.3	-49.87
0	240	-52.67	-5.39	-43.4
0	241	-43.67	-10.34	-43.74
0	242	-36.62	-11.56	-47.89
0	243	-40.87	-12.42	-42.49
0	244	-39.29	-11.43	-40.87
0	245	-34.39	-5.08	-45.49
0	246	-35.04	-9.63	-42.2
0	247	-31.11	-13.32	-44.66
0	248	-24.84	-14.42	-46.64
0	249	-24.68	-14.38	-44.11
0	250	-29.39	-4.29	-41.48
0	251	-20.11	-7.97	-43.04
0	252	-23.63	-5.03	-41.43
0	253	-20.11	-11.49	-38.05
0	254	-24.65	-13.84	-31.36
0	255	-24.6	-8.82	-31.6
0	256	-20.56	-8.35	-30.09
0	257	-18.13	-7.18	-28.66
0	258	-20.06	-8.52	-27.08
0	259	-19.73	-7.85	-23.87
0	260	-17.79	-8.83	-22.89
0	261	-15.02	-6.12	-22.46
0	262	-15.13	3.59	-24.35
0	263	-16.97	0.84	-21.94
0	264	-17.06	0.27	-18.22
0	265	-17.19	2.14	-19.59
0	266	-16.85	0.78	-17.62
0	267	-16.27	4.56	-18.51
0	268	-15.11	5.73	-18.27
0	269	-16.86	4.93	-17.5
0	270	-14.77	2.63	-15.17
0	271	-14.49	4.95	-15.72
0	272	-14.17	2.78	-14.57
0	273	-15.06	6.33	-16.77
0	274	-12.79	8.89	-15.9
0	275	-14.52	7.76	-14.93
0	276	-14.69	5.63	-13.24
0	277	-14.9	5.36	-13.27
0	278	-15.29	4.8	-15.04
0	279	-17.02	7.47	-12.76
0	280	-15.69	5.05	-9.02
0	281	-15.68	6.23	-10.17
0	282	-17.13	7.28	-11.39
0	283	-16.93	5.69	-9.01
0	284	-17.98	6.0	-10.1
0	285	-17.15	6.98	-6.24
0	286	-17.17	9.52	-5.48
0	287	-18.96	10.21	-6.82
0	288	-20.43	11.56	-2.63
0	289	-19.69	11.9	-3.63
0	290	-20.95	13.09	-7.66
0	291	-20.43	14.07	-2.49
0	292	-21.51	16.72	-0.9
0	293	-23.78	18.38	-0.93
0	294	-23.76	20.25	-1.66
0	295	-25.73	22.83	-5.33
0	296	-23.35	21.64	-5.73
0	297	-25.34	24.92	-8.2
0	298	-27.15	27.49	-5.59
0	299	-27.89	28.86	-3.78
0	300	-27.4	28.84	-5.91
0	301	-29.84	28.32	-8.17
0	302	-31.03	27.8	-12.07
0	303	-33.42	30.25	-10.97
0	304	-33.71	32.11	-9.39
0	305	-33.81	31.27	-9.36
0	306	-34.1	29.89	-13.79
0	307	-35.85	28.05	-17.08
0	308	-36.78	26.94	-20.64
0	309	-42.87	27.11	-16.49
0	310	-44.28	27.81	-12.93
0	311	-42.49	25.66	-16.19
0	312	-46.1	22.81	-14.44
0	313	-49.11	18.32	-15.66
0	314	-52.86	13.71	-14.12
0	315	-53.11	11.13	-13.01
0	316	-51.16	8.41	-17.16
0	317	-51.69	5.41	-13.49
0	318	-51.68	0.5	-16.51
0	319	-51.01	-2.83	-18.26
0	320	-50.28	-6.79	-17.16
0	321	-45.44	-7.93	-22.27
0	322	-45.53	-7.67	-19.22
0	323	-47.2	-10.72	-16.01
0	324	-45.2	-10.76	-15.12
0	325	-41.04	-11.99	-18.51
0	326	-37.54	-15.31	-17.41
0	327	-35.76	-16.29	-16.68
0	328	-38.03	-13.35	-18.57
0	329	-35.92	-13.0	-19.79
0	330	-35.16	-15.81	-15.46
0	331	-34.51	-15.22	-18.12
0	332	-31.48	-17.15	-17.65
0	333	-31.96	-15.61	-14.85
0	334	-31.33	-9.61	-21.63
0	335	-32.0	-11.83	-18.92
0	336	-33.0	-12.75	-12.84
0	337	-33.68	-12.54	-10.46
0	338	-34.52	-12.8	-8.22
0	339	-33.5	-12.25	-6.39
0	340	-33.11	-10.51	-8.02
0	341	-34.05	-8.42	-10.45
0	342	-35.25	-7.93	-6.52
0	343	-33.96	-6.77	-7.55
0	344	-31.89	-7.83	-8.83
0	345	-33.6	-3.96	-12.59
0	346	-34.29	-0.75	-11.82
0	347	-34.64	-1.79	-9.02
0	348	-32.15	-2.09	-8.43
0	349	-33.59	-0.25	-10.18
0	350	-33.97	-1.6	-3.54
0	351	-35.08	1.01	-8.22
0	352	-33.73	2.24	-11.96
0	353	-33.55	2.55	-10.0
0	354	-33.96	1.82	-10.54
0	355	-32.84	2.03	-11.69
0	356	-32.57	1.5	-15.13
0	357	-33.1	4.25	-17.12
0	358	-31.37	11.01	-18.41
0	359	-31.82	7.53	-19.51
0	360	-33.03	6.22	-12.98
0	361	-33.26	4.19	-16.62
0	362	-32.65	3.82	-18.59
0	363	-35.08	4.91	-17.15
0	364	-34.5	6.6	-19.63
0	365	-30.64	6.6	-20.02
0	366	-31.69	2.39	-17.18
0	367	-32.53	3.56	-20.35
0	368	-33.14	5.26	-24.5
0	369	-35.07	5.39	-21.57
0	370	-30.36	9.62	-23.65
0	371	-27.68	10.14	-25.13
0	372	-32.7	12.06	-21.31
0	373	-31.74	10.06	-23.63
0	374	-35.68	7.47	-22.07
0	375	-33.11	14.06	-24.1
0	376	-31.89	11.63	-24.38
0	377	-32.28	18.29	-26.2
0	378	-33.46	18.46	-29.41
0	379	-31.66	13.78	-35.18
0	380	-34.36	8.37	-35.71
0	381	-30.29	12.71	-41.85
0	382	-27.56	13.28	-35.93
0	383	-34.31	10.9	-32.33
0	384	-35.53	11.88	-34.35
0	385	-35.89	4.22	-36.6
0	386	-40.08	-2.02	-33.31
0	387	-34.32	-3.52	-33.69
0	388	-37.32	-0.95	-32.37
0	389	-37.11	-10.28	-21.75
0	390	-40.39	-11.1	-21.63
1	0	6.7	-6.12	-43.71
1	1	9.75	-7.05	-42.74
1	2	10.15	-5.57	-42.39
1	3	11.69	-7.69	-39.74
1	4	13.33	-5.57	-38.33
1	5	8.43	2.73	-38.74
1	6	11.37	8.34	-34.49
1	7	6.74	3.71	-31.05
1	8	4.17	0.77	-29.33
1	9	0.32	9.9	-27.37
1	10	-1.11	7.5	-24.05
1	11	-3.54	9.95	-22.53
1	12	-5.75	8.86	-20.6
1	13	-6.77	9.22	-18.71
1	14	-9.32	9.08	-17.58
1	15	-6.88	11.65	-16.39
1	16	-11.9	12.56	-12.29
1	17	-13.71	12.34	-12.19
1	18	-15.55	10.11	-9.96
1	19	-17.8	7.67	-8.39
1	20	-17.85	5.3	-8.53
1	21	-19.61	6.91	-6.91
1	22	-20.11	5.98	-5.84
1	23	-18.19	4.64	-2.97
1	24	-17.25	3.96	-5.49
1	25	-16.85	4.54	-7.68
1	26	-16.53	3.78	-4.95
1	27	-16.02	4.69	-7.02
1	28	-14.69	6.59	-8.17
1	29	-13.16	6.77	-5.11
1	30	-13.46	8.01	-6.15
1	31	-14.59	8.61	-7.96
1	32	-14.55	7.75	-8.03
1	33	-14.96	9.82	-8.36
1	34	-13.37	9.52	-7.3
1	35	-14.15	8.18	-7.08
1	36	-13.49	9.73	-10.53
1	37	-13.53	9.34	-12.12
1	38	-10.75	7.05	-13.02
1	39	-9.32	9.15	-10.03
1	40	-9.51	11.48	-8.57
1	41	-8.66	13.46	-10.63
1	42	-8.98	14.61	-8.46
1	43	-11.33	16.58	-8.03
1	44	-14.33	17.33	-6.87
1	45	-14.9	17.64	-1.81
1	46	-16.4	19.27	-1.44
1	47	-17.51	18.38	-1.5
1	48	-19.22	19.55	-3.53
1	49	-19.53	19.32	-4.24
1	50	-19.49	17.6	-7.53
1	51	-19.23	18.45	-6.77
1	52	-15.95	20.9	-1.96
1	53	-15.52	23.18	-4.45
1	54	-14.1	25.11	-6.53
1	55	-14.63	27.39	-9.03
1	56	-14.85	27.94	-15.64
1	57	-16.37	31.91	-12.01
1	58	-20.65	32.73	-12.71
1	59	-21.04	32.1	-16.49
1	60	-21.44	31.05	-18.17
1	61	-22.68	28.26	-21.95
1	62	-23.8	25.11	-27.82
1	63	-25.1	27.0	-26.64
1	64	-22.78	33.61	-20.08
1	65	-23.26	28.64	-21.74
1	66	-27.4	23.1	-23.38
1	67	-27.9	24.24	-25.71
1	68	-29.13	20.68	-28.0
1	69	-30.6	20.67	-22.15
1	70	-32.82	22.69	-22.47
1	71	-33.05	21.64	-23.11
1	72	-35.67	19.62	-19.3
1	73	-35.26	17.56	-25.9
1	74	-34.33	18.54	-28.19
1	75	-38.0	16.07	-25.98
1	76	-40.45	21.51	-18.42
1	77	-43.09	20.68	-20.79
1	78	-43.84	18.43	-22.68
1	79	-47.49	14.2	-19.94
1	80	-50.59	9.57	-16.8
1	81	-49.95	11.18	-19.78
1	82	-48.19	9.1	-19.99
1	83	-48.17	7.9	-15.85
1	84	-45.45	4.58	-18.6
1	85	-43.06	5.46	-21.33
1	86	-42.76	5.85	-23.33
1	87	-42.57	8.45	-18.52
1	88	-39.76	12.21	-21.42
1	89	-44.15	11.46	-19.74
1	90	-45.81	12.36	-15.59
1	91	-45.01	10.88	-18.35
1	92	-43.68	10.15	-18.57
1	93	-45.7	12.55	-16.07
1	94	-46.5	15.38	-14.35
1	95	-46.59	14.13	-12.56
1	96	-45.97	12.92	-14.38
1	97	-46.16	13.75	-15.8
1	98	-42.46	12.95	-21.09
1	99	-39.75	13.98	-19.46
1	100	-40.62	15.95	-12.95
1	101	-38.53	17.18	-15.13
1	102	-42.39	17.08	-11.32
1	103	-40.74	16.87	-13.18
1	104	-40.04	15.68	-15.25
1	105	-40.04	17.91	-11.25
1	106	-39.55	19.46	-14.43
1	107	-36.98	17.97	-12.07
1	108	-39.12	18.85	-14.39
1	109	-38.54	17.0	-16.23
1	110	-37.75	17.08	-21.52
1	111	-36.64	17.86	-21.15
1	112	-36.09	21.65	-17.07
1	113	-34.62	21.36	-19.63
1	114	-37.26	19.31	-16.91
1	115	-34.68	17.13	-20.87
1	116	-34.73	14.47	-19.75
1	117	-30.13	14.49	-15.34
1	118	-29.82	13.01	-12.47
1	119	-29.0	14.04	-14.48
1	120	-26.6	12.73	-19.99
1	121	-27.33	11.33	-19.07
1	122	-26.94	9.83	-21.09
1	123	-23.33	10.7	-21.47
1	124	-22.07	14.44	-23.89
1	125	-22.42	12.61	-21.99
1	126	-22.54	9.45	-21.24
1	127	-21.03	6.22	-22.46
1	128	-20.3	3.36	-23.36
1	129	-20.76	7.55	-20.81
1	130	-20.51	7.35	-22.25
1	131	-19.68	5.6	-23.59
1	132	-19.57	6.69	-22.0
1	133	-17.39	1.02	-24.21
1	134	-15.02	-0.26	-26.56
1	135	-14.7	-2.6	-25.93
1	136	-16.35	0.22	-24.35
1	137	-13.5	5.02	-26.39
1	138	-17.45	-0.06	-22.85
1	139	-16.01	-0.66	-23.07
1	140	-18.12	-5.39	-21.52
1	141	-14.94	1.19	-22.75
1	142	-16.02	-1.34	-21.35
1	143	-18.16	-0.92	-19.83
1	144	-18.66	-0.37	-19.73
1	145	-19.18	-1.64	-19.44
1	146	-20.43	-2.07	-18.82
1	147	-18.47	0.31	-22.4
1	148	-19.88	1.65	-21.18
1	149	-22.98	3.71	-19.62
1	150	-25.08	2.5	-16.72
1	151	-26.79	4.82	-17.21
1	152	-27.36	5.03	-18.54
1	153	-27.93	9.4	-19.23
1	154	-32.23	9.01	-16.01
1	155	-34.56	12.11	-16.94
1	156	-35.24	12.99	-18.31
1	157	-38.17	15.06	-20.72
1	158	-41.33	15.01	-23.59
1	159	-38.65	19.1	-28.7
1	160	-43.55	24.76	-25.58
1	161	-50.03	23.15	-21.92
1	162	-53.04	21.6	-20.49
1	163	-56.98	16.2	-23.9
1	164	-57.79	10.71	-18.21
1	165	-56.22	9.58	-14.17
1	166	-51.22	11.44	-21.08
1	167	-46.56	12.83	-24.28
1	168	-42.72	6.85	-22.54
1	169	-38.13	8.21	-26.75
1	170	-34.12	5.98	-30.61
1	171	-29.15	9.99	-30.49
1	172	-25.05	19.98	-29.6
1	173	-27.25	15.77	-28.67
1	174	-27.85	16.79	-28.05
1	175	-24.78	15.55	-29.71
1	176	-25.23	12.5	-30.54
1	177	-22.66	17.35	-28.6
1	178	-21.09	18.41	-29.98
1	179	-19.81	19.35	-30.8
1	180	-16.68	16.65	-32.74
1	181	-15.99	12.9	-34.37
1	182	-13.53	10.67	-36.47
1	183	-13.54	15.46	-34.92
1	184	-12.49	19.93	-32.29
1	185	-13.7	14.17	-34.04
1	186	-13.58	14.68	-33.65
1	187	-12.37	12.78	-35.37
1	188	-14.08	6.71	-37.0
1	189	-10.9	17.75	-32.57
1	190	-13.67	10.62	-34.0
1	191	-15.17	12.21	-33.78
1	192	-11.63	10.34	-34.63
1	193	-12.27	9.2	-35.43
1	194	-13.25	4.93	-35.16
1	195	-11.02	8.22	-35.13
1	196	-12.47	11.67	-33.96
1	197	-13.6	10.7	-33.69
1	198	-14.13	10.21	-33.43
1	199	-11.69	8.07	-35.3
1	200	-13.56	6.09	-34.64
1	201	-13.44	5.88	-35.01
1	202	-11.64	6.5	-36.09
1	203	-12.01	12.63	-33.85
1	204	-21.63	7.75	-31.74
1	205	-17.23	3.4	-36.77
1	206	-19.49	8.83	-35.18
1	207	-20.89	7.22	-34.09
1	208	-17.83	12.44	-35.9
1	209	-24.0	9.88	-33.04
1	210	-26.49	4.53	-32.82
1	211	-21.27	7.39	-36.25
1	212	-25.05	4.05	-33.0
1	213	-13.2	12.15	-38.17
1	214	-23.44	12.01	-33.36
1	215	-23.91	12.71	-35.65
1	216	-27.31	9.9	-32.97
1	217	-26.9	7.13	-35.37
1	218	-26.27	9.05	-37.14
1	219	-32.5	6.05	-33.87
1	220	-35.18	8.2	-29.62
1	221	-30.57	12.74	-34.66
1	222	-31.25	10.05	-35.98
1	223	-28.11	13.37	-39.38
1	224	-27.47	10.12	-40.91
1	225	-29.51	10.49	-40.69
1	226	-31.25	17.33	-36.71
1	227	-30.0	19.04	-39.34
1	228	-33.79	15.57	-38.77
1	229	-36.76	11.26	-40.64
1	230	-40.3	5.16	-39.44
1	231	-42.06	13.32	-37.23
1	232	-41.01	16.47	-41.25
1	233	-49.24	10.86	-36.4
1	234	-49.81	11.99	-40.09
1	235	-49.82	3.97	-44.8
1	236	-53.07	-0.84	-42.14
1	237	-44.79	0.56	-52.13
1	238	-46.33	1.81	-48.87
1	239	-44.05	1.83	-48.3
1	240	-48.77	-2.83	-42.25
1	241	-40.94	-8.34	-42.96
1	242	-35.92	-9.91	-45.86
1	243	-38.13	-10.63	-42.17
1	244	-36.73	-10.17	-41.01
1	245	-32.77	-3.7	-44.88
1	246	-32.98	-8.61	-42.04
1	247	-29.12	-11.29	-44.41
1	248	-24.64	-14.24	-45.37
1	249	-23.09	-11.81	-43.99
1	250	-26.72	-2.52	-41.75
1	251	-19.11	-6.73	-42.63
1	252	-22.59	-4.35	-40.97
1	253	-19.63	-10.08	-38.0
1	254	-24.69	-13.42	-30.58
1	255	-23.66	-8.21	-31.47
1	256	-20.12	-7.62	-30.25
1	257	-17.69	-6.38	-28.72
1	258	-18.8	-7.9	-27.33
1	259	-18.38	-7.11	-24.71
1	260	-16.36	-8.32	-23.6
1	261	-14.31	-5.22	-23.07
1	262	-14.01	4.67	-24.45
1	263	-15.34	1.41	-22.4
1	264	-16.29	0.8	-19.04
1	265	-16.53	2.48	-20.25
1	266	-16.19	0.74	-18.58
1	267	-15.41	4.69	-19.3
1	268	-14.79	5.69	-18.94
1	269	-16.09	5.31	-18.43
1	270	-14.02	3.51	-16.61
1	271	-13.95	5.35	-17.13
1	272	-13.38	2.86	-16.23
1	273	-13.9	6.22	-18.02
1	274	-12.22	9.42	-16.83
1	275	-13.92	8.01	-15.94
1	276	-14.4	6.1	-14.49
1	277	-14.3	5.45	-14.56
1	278	-15.31	4.51	-15.64
1	279	-15.94	7.55	-13.89
1	280	-15.21	5.08	-10.79
1	281	-15.64	6.26	-11.28
1	282	-16.42	6.78	-12.26
1	283	-16.26	5.64	-10.05
1	284	-17.14	5.63	-10.91
1	285	-16.46	6.86	-7.32
1	286	-16.55	9.35	-6.46
1	287	-18.38	9.86	-7.1
1	288	-19.74	11.08	-3.39
1	289	-19.14	11.35	-3.85
1	290	-20.35	12.47	-7.75
1	291	-20.08	13.88	-2.92
1	292	-21.04	15.93	-1.48
1	293	-22.92	17.67	-1.48
1	294	-23.24	19.55	-1.81
1	295	-24.89	22.1	-5.28
1	296	-22.98	21.28	-6.3
1	297	-24.38	24.25	-8.53
1	298	-26.36	26.75	-5.57
1	299	-27.06	27.92	-4.37
1	300	-26.98	28.19	-6.25
1	301	-29.17	27.84	-8.71
1	302	-30.22	26.98	-12.51
1	303	-32.27	29.83	-10.86
1	304	-32.77	30.97	-10.21
1	305	-33.09	30.18	-10.07
1	306	-32.97	28.93	-14.6
1	307	-34.69	26.92	-17.67
1	308	-35.25	25.85	-20.9
1	309	-40.27	26.15	-17.91
1	310	-41.65	26.96	-13.67
1	311	-40.77	24.64	-16.61
1	312	-43.37	22.14	-15.22
1	313	-46.05	17.6	-16.88
1	314	-49.19	12.74	-15.59
1	315	-49.14	11.43	-14.71
1	316	-47.86	8.29	-18.09
1	317	-48.43	5.48	-14.88
1	318	-48.23	1.31	-17.3
1	319	-47.36	-1.95	-19.28
1	320	-46.96	-6.19	-18.15
1	321	-42.44	-6.77	-23.02
1	322	-42.34	-5.36	-20.43
1	323	-44.08	-9.04	-17.53
1	324	-42.38	-9.69	-16.37
1	325	-38.43	-11.13	-19.34
1	326	-35.82	-14.36	-18.28
1	327	-34.26	-14.9	-17.69
1	328	-35.76	-12.36	-19.56
1	329	-34.12	-12.16	-20.25
1	330	-33.25	-15.15	-16.37
1	331	-32.38	-14.65	-18.82
1	332	-30.23	-16.81	-17.49
1	333	-30.15	-15.0	-16.12
1	334	-29.54	-9.73	-21.62
1	335	-30.31	-11.64	-18.92
1	336	-31.24	-12.55	-13.52
1	337	-31.79	-12.65	-10.82
1	338	-32.3	-12.98	-9.03
1	339	-31.48	-12.13	-7.34
1	340	-31.43	-10.79	-8.1
1	341	-32.18	-8.82	-10.4
1	342	-33.13	-8.26	-6.66
1	343	-31.93	-6.92	-7.49
1	344	-30.16	-7.75	-8.53
1	345	-31.63	-4.2	-12.03
1	346	-32.28	-0.94	-11.48
1	347	-32.57	-1.95	-8.68
1	348	-30.52	-1.9	-8.35
1	349	-31.67	-0.07	-9.92
1	350	-32.14	-1.19	-4.27
1	351	-32.95	1.04	-8.34
1	352	-31.68	2.52	-11.92
1	353	-31.9	2.88	-9.92
1	354	-31.82	1.91	-10.43
1	355	-30.88	2.56	-11.77
1	356	-30.86	1.7	-14.72
1	357	-30.79	4.26	-16.97
1	358	-29.62	10.18	-17.74
1	359	-29.96	7.56	-18.77
1	360	-31.23	6.45	-13.24
1	361	-31.28	4.51	-16.79
1	362	-31.02	3.79	-18.26
1	363	-32.87	4.84	-17.68
1	364	-32.39	6.51	-19.68
1	365	-29.3	6.5	-19.93
1	366	-30.32	2.57	-18.23
1	367	-30.59	3.76	-21.15
1	368	-31.46	5.13	-24.34
1	369	-32.49	5.5	-22.42
1	370	-29.11	9.36	-23.75
1	371	-26.9	9.94	-25.17
1	372	-31.79	11.17	-21.38
1	373	-30.84	9.61	-24.11
1	374	-34.97	6.76	-21.8
1	375	-31.75	13.86	-24.51
1	376	-31.5	10.94	-24.44
1	377	-31.92	17.29	-25.91
1	378	-32.56	17.9	-28.97
